Auction_id,Auction_Desc,Round,bip_name,License Name,License Size,bip_desc,bidder_name,Round of High Bid,bid_amt,net_bid_amt,Bidding Credit,Increments of Bid,Prev High Bidder,Round of Prev High Bid,Prev Gross,Prev Net,Prev Bidding Credit,Bids,Min Acceptable Bid,Population
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA016-F,YCBEA016F,1.25,"Staunton, VA-WV",Preferred Acquisitions Inc,48,53000,34450,0.35,0,Nextel Spectrum Acquisition Corp.,47,"$44,000","$44,000",-,-,"$58,000.00","301,626.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA016-FF,YCBEA016FF,1.25,"Staunton, VA-WV",Preferred Acquisitions Inc,48,74000,48100,0.35,0,Nextel Spectrum Acquisition Corp.,47,"$62,000","$62,000",-,-,"$81,000.00","301,626.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA017-D,YCBEA017D,1.25,"Roanoke, VA-NC-WV",Preferred Acquisitions Inc,42,239000,155350,0.35,0,Nextel Spectrum Acquisition Corp.,41,"$199,000","$199,000",-,-,"$263,000.00","760,378.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA017-DD,YCBEA017DD,1.25,"Roanoke, VA-NC-WV",Preferred Acquisitions Inc,42,271000,176150,0.35,0,Nextel Spectrum Acquisition Corp.,41,"$226,000","$226,000",-,-,"$298,000.00","760,378.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA017-E,YCBEA017E,1.25,"Roanoke, VA-NC-WV",Preferred Acquisitions Inc,48,334000,217100,0.35,0,Nextel Spectrum Acquisition Corp.,43,"$288,000","$288,000",-,-,"$367,000.00","760,378.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA017-EE,YCBEA017EE,1.25,"Roanoke, VA-NC-WV",Preferred Acquisitions Inc,48,239000,155350,0.35,0,Nextel Spectrum Acquisition Corp.,27,"$208,000","$208,000",-,-,"$263,000.00","760,378.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA017-F,YCBEA017F,1.25,"Roanoke, VA-NC-WV",Preferred Acquisitions Inc,48,239000,155350,0.35,0,Nextel Spectrum Acquisition Corp.,47,"$199,000","$199,000",-,-,"$263,000.00","760,378.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA017-FF,YCBEA017FF,1.25,"Roanoke, VA-NC-WV",Preferred Acquisitions Inc,48,239000,155350,0.35,0,Nextel Spectrum Acquisition Corp.,47,"$199,000","$199,000",-,-,"$263,000.00","760,378.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA018-D,YCBEA018D,1.25,Greensboro-Winston-Salem-High,Nextel Spectrum Acquisition Corp.,31,430000,430000,-,0,Preferred Acquisitions Inc,26,"$372,000","$241,800",0.35,-,"$473,000.00","1,604,323.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA018-DD,YCBEA018DD,1.25,Greensboro-Winston-Salem-High,Nextel Spectrum Acquisition Corp.,31,504000,504000,-,0,Preferred Acquisitions Inc,26,"$434,000","$282,100",0.35,-,"$554,000.00","1,604,323.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA018-E,YCBEA018E,1.25,Greensboro-Winston-Salem-High,Nextel Spectrum Acquisition Corp.,31,347000,347000,-,0,Preferred Acquisitions Inc,26,"$300,000","$195,000",0.35,-,"$382,000.00","1,604,323.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA018-EE,YCBEA018EE,1.25,Greensboro-Winston-Salem-High,Nextel Spectrum Acquisition Corp.,31,292000,292000,-,0,Preferred Acquisitions Inc,26,"$252,000","$163,800",0.35,-,"$321,000.00","1,604,323.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA018-F,YCBEA018F,1.25,Greensboro-Winston-Salem-High,FCC,26,0,0,-,0,Preferred Acquisitions Inc,26,"$535,000","$347,750",0.35,-,"$446,000.00","1,604,323.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA018-FF,YCBEA018FF,1.25,Greensboro-Winston-Salem-High,Nextel Spectrum Acquisition Corp.,31,359000,359000,-,0,Preferred Acquisitions Inc,26,"$310,000","$201,500",0.35,-,"$395,000.00","1,604,323.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA019-D,YCBEA019D,1.25,"Raleigh-Durham-Chapel Hill, NC",Nextel Spectrum Acquisition Corp.,31,519000,519000,-,0,Preferred Acquisitions Inc,26,"$446,000","$289,900",0.35,-,"$571,000.00","1,412,330.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA019-DD,YCBEA019DD,1.25,"Raleigh-Durham-Chapel Hill, NC",Nextel Spectrum Acquisition Corp.,31,430000,430000,-,0,Preferred Acquisitions Inc,26,"$372,000","$241,800",0.35,-,"$473,000.00","1,412,330.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA019-E,YCBEA019E,1.25,"Raleigh-Durham-Chapel Hill, NC",Nextel Spectrum Acquisition Corp.,37,490000,490000,-,0,"A.R.C., Inc.",36,"$408,000","$265,200",0.35,-,"$539,000.00","1,412,330.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA019-EE,YCBEA019EE,1.25,"Raleigh-Durham-Chapel Hill, NC",Nextel Spectrum Acquisition Corp.,35,496000,496000,-,0,"A.R.C., Inc.",34,"$413,000","$268,450",0.35,-,"$546,000.00","1,412,330.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA019-F,YCBEA019F,1.25,"Raleigh-Durham-Chapel Hill, NC",Nextel Spectrum Acquisition Corp.,33,504000,504000,-,0,"A.R.C., Inc.",32,"$420,000","$273,000",0.35,-,"$554,000.00","1,412,330.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA019-FF,YCBEA019FF,1.25,"Raleigh-Durham-Chapel Hill, NC",Nextel Spectrum Acquisition Corp.,31,426000,426000,-,0,Preferred Acquisitions Inc,26,"$368,000","$239,200",0.35,-,"$469,000.00","1,412,330.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA020-D,YCBEA020D,1.25,Norfolk-Virginia Beach-Newport,Nextel Spectrum Acquisition Corp.,40,322000,322000,-,0,"A.R.C., Inc.",39,"$268,000","$174,200",0.35,-,"$354,000.00","1,588,174.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA020-DD,YCBEA020DD,1.25,Norfolk-Virginia Beach-Newport,Nextel Spectrum Acquisition Corp.,36,282000,282000,-,0,"A.R.C., Inc.",35,"$235,000","$152,750",0.35,-,"$310,000.00","1,588,174.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA020-E,YCBEA020E,1.25,Norfolk-Virginia Beach-Newport,Nextel Spectrum Acquisition Corp.,38,332000,332000,-,0,"A.R.C., Inc.",37,"$277,000","$180,050",0.35,-,"$365,000.00","1,588,174.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA020-EE,YCBEA020EE,1.25,Norfolk-Virginia Beach-Newport,"A.R.C., Inc.",41,320000,208000,0.35,0,Nextel Spectrum Acquisition Corp.,34,"$278,000","$278,000",-,-,"$352,000.00","1,588,174.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA020-F,YCBEA020F,1.25,Norfolk-Virginia Beach-Newport,FCC,26,0,0,-,0,Preferred Acquisitions Inc,26,"$352,000","$228,800",0.35,-,"$302,000.00","1,588,174.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA020-FF,YCBEA020FF,1.25,Norfolk-Virginia Beach-Newport,Motient Communications Company,27,361000,361000,-,0,Preferred Acquisitions Inc,26,"$301,000","$195,650",0.35,-,"$397,000.00","1,588,174.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA021-D,YCBEA021D,1.25,"Greenville, NC",Nextel Spectrum Acquisition Corp.,41,114000,114000,-,0,"A.R.C., Inc.",40,"$95,000","$61,750",0.35,-,"$125,000.00","743,407.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA021-DD,YCBEA021DD,1.25,"Greenville, NC",Nextel Spectrum Acquisition Corp.,31,100000,100000,-,0,"A.R.C., Inc.",30,"$83,000","$53,950",0.35,-,"$110,000.00","743,407.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA021-E,YCBEA021E,1.25,"Greenville, NC",Nextel Spectrum Acquisition Corp.,39,140000,140000,-,0,"A.R.C., Inc.",38,"$117,000","$76,050",0.35,-,"$154,000.00","743,407.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA021-EE,YCBEA021EE,1.25,"Greenville, NC",Nextel Spectrum Acquisition Corp.,29,100000,100000,-,0,"A.R.C., Inc.",28,"$83,000","$53,950",0.35,-,"$110,000.00","743,407.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA021-F,YCBEA021F,1.25,"Greenville, NC",Nextel Spectrum Acquisition Corp.,24,86000,86000,-,0,Preferred Acquisitions Inc,23,"$72,000","$46,800",0.35,-,"$95,000.00","743,407.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA021-FF,YCBEA021FF,1.25,"Greenville, NC","A.R.C., Inc.",42,95000,61750,0.35,0,Nextel Spectrum Acquisition Corp.,24,"$83,000","$83,000",-,-,"$105,000.00","743,407.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA022-D,YCBEA022D,1.25,"Fayetteville, NC",Motient Communications Company,35,170000,170000,-,0,Nextel Spectrum Acquisition Corp.,34,"$142,000","$142,000",-,-,"$187,000.00","465,018.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA022-DD,YCBEA022DD,1.25,"Fayetteville, NC",Nextel Spectrum Acquisition Corp.,31,94000,94000,-,0,"A.R.C., Inc.",30,"$78,000","$50,700",0.35,-,"$103,000.00","465,018.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA022-E,YCBEA022E,1.25,"Fayetteville, NC",Nextel Spectrum Acquisition Corp.,39,131000,131000,-,0,"A.R.C., Inc.",38,"$109,000","$70,850",0.35,-,"$144,000.00","465,018.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA022-EE,YCBEA022EE,1.25,"Fayetteville, NC",Nextel Spectrum Acquisition Corp.,24,175000,175000,-,0,Motient Communications Company,23,"$146,000","$146,000",-,-,"$193,000.00","465,018.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA022-F,YCBEA022F,1.25,"Fayetteville, NC",Nextel Spectrum Acquisition Corp.,30,138000,138000,-,0,Motient Communications Company,29,"$115,000","$115,000",-,-,"$152,000.00","465,018.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA022-FF,YCBEA022FF,1.25,"Fayetteville, NC","A.R.C., Inc.",40,82000,53300,0.35,0,Nextel Spectrum Acquisition Corp.,21,"$71,000","$71,000",-,-,"$90,000.00","465,018.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA023-D,YCBEA023D,1.25,"Charlotte-Gastonia-Rock Hill,",Nextel Spectrum Acquisition Corp.,24,372000,372000,-,0,Preferred Acquisitions Inc,23,"$310,000","$201,500",0.35,-,"$409,000.00","1,626,519.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA023-DD,YCBEA023DD,1.25,"Charlotte-Gastonia-Rock Hill,",Nextel Spectrum Acquisition Corp.,24,301000,301000,-,0,Preferred Acquisitions Inc,23,"$251,000","$163,150",0.35,-,"$331,000.00","1,626,519.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA023-E,YCBEA023E,1.25,"Charlotte-Gastonia-Rock Hill,",Nextel Spectrum Acquisition Corp.,24,251000,251000,-,0,Preferred Acquisitions Inc,23,"$209,000","$135,850",0.35,-,"$276,000.00","1,626,519.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA023-EE,YCBEA023EE,1.25,"Charlotte-Gastonia-Rock Hill,",Nextel Spectrum Acquisition Corp.,21,145000,145000,-,0,"A.R.C., Inc.",20,"$121,000","$78,650",0.35,-,"$160,000.00","1,626,519.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA023-F,YCBEA023F,1.25,"Charlotte-Gastonia-Rock Hill,",Nextel Spectrum Acquisition Corp.,24,251000,251000,-,0,Preferred Acquisitions Inc,23,"$209,000","$135,850",0.35,-,"$276,000.00","1,626,519.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA023-FF,YCBEA023FF,1.25,"Charlotte-Gastonia-Rock Hill,",Nextel Spectrum Acquisition Corp.,24,169000,169000,-,0,"A.R.C., Inc.",23,"$141,000","$91,650",0.35,-,"$186,000.00","1,626,519.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA024-D,YCBEA024D,1.25,"Columbia, SC","Southern Communications Services, Inc",24,677000,677000,-,0,Nextel Spectrum Acquisition Corp.,22,"$564,000","$564,000",-,-,"$745,000.00","815,834.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA024-DD,YCBEA024DD,1.25,"Columbia, SC",Nextel Spectrum Acquisition Corp.,25,944000,944000,-,0,"Southern Communications Services, Inc",24,"$787,000","$787,000",-,-,"$1,038,000.00","815,834.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA024-E,YCBEA024E,1.25,"Columbia, SC",Nextel Spectrum Acquisition Corp.,25,812000,812000,-,0,"Southern Communications Services, Inc",24,"$677,000","$677,000",-,-,"$893,000.00","815,834.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA024-EE,YCBEA024EE,1.25,"Columbia, SC",Nextel Spectrum Acquisition Corp.,25,1106000,1106000,-,0,"Southern Communications Services, Inc",24,"$922,000","$922,000",-,-,"$1,217,000.00","815,834.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA024-F,YCBEA024F,1.25,"Columbia, SC","Southern Communications Services, Inc",24,787000,787000,-,0,Nextel Spectrum Acquisition Corp.,22,"$656,000","$656,000",-,-,"$866,000.00","815,834.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA024-FF,YCBEA024FF,1.25,"Columbia, SC","Southern Communications Services, Inc",24,577000,577000,-,0,Nextel Spectrum Acquisition Corp.,22,"$481,000","$481,000",-,-,"$635,000.00","815,834.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA025-D,YCBEA025D,1.25,"Wilmington, NC-SC",Nextel Spectrum Acquisition Corp.,21,67000,67000,-,0,Nevada Wireless LLC,20,"$56,000","$36,400",0.35,-,"$74,000.00","716,089.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA025-DD,YCBEA025DD,1.25,"Wilmington, NC-SC",Nextel Spectrum Acquisition Corp.,23,67000,67000,-,0,"A.R.C., Inc.",22,"$56,000","$36,400",0.35,-,"$74,000.00","716,089.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA025-E,YCBEA025E,1.25,"Wilmington, NC-SC",Nextel Spectrum Acquisition Corp.,25,66000,66000,-,0,"A.R.C., Inc.",24,"$55,000","$35,750",0.35,-,"$73,000.00","716,089.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA025-EE,YCBEA025EE,1.25,"Wilmington, NC-SC",Nextel Spectrum Acquisition Corp.,29,67000,67000,-,0,"A.R.C., Inc.",28,"$56,000","$36,400",0.35,-,"$74,000.00","716,089.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA025-F,YCBEA025F,1.25,"Wilmington, NC-SC",Nextel Spectrum Acquisition Corp.,27,66000,66000,-,0,"A.R.C., Inc.",26,"$55,000","$35,750",0.35,-,"$73,000.00","716,089.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA025-FF,YCBEA025FF,1.25,"Wilmington, NC-SC","A.R.C., Inc.",30,55000,35750,0.35,0,Nextel Spectrum Acquisition Corp.,17,"$48,000","$48,000",-,-,"$61,000.00","716,089.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA026-D,YCBEA026D,1.25,"Charleston-North Charleston, S",Nextel Spectrum Acquisition Corp.,25,757000,757000,-,0,"Southern Communications Services, Inc",24,"$631,000","$631,000",-,-,"$833,000.00","541,252.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA026-DD,YCBEA026DD,1.25,"Charleston-North Charleston, S","Southern Communications Services, Inc",24,312000,312000,-,0,Nextel Spectrum Acquisition Corp.,22,"$260,000","$260,000",-,-,"$343,000.00","541,252.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA026-E,YCBEA026E,1.25,"Charleston-North Charleston, S",Nextel Spectrum Acquisition Corp.,25,374000,374000,-,0,"Southern Communications Services, Inc",24,"$312,000","$312,000",-,-,"$411,000.00","541,252.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA026-EE,YCBEA026EE,1.25,"Charleston-North Charleston, S",Nextel Spectrum Acquisition Corp.,25,632000,632000,-,0,"Southern Communications Services, Inc",24,"$527,000","$527,000",-,-,"$695,000.00","541,252.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA026-F,YCBEA026F,1.25,"Charleston-North Charleston, S","Southern Communications Services, Inc",24,426000,426000,-,0,Nextel Spectrum Acquisition Corp.,22,"$355,000","$355,000",-,-,"$469,000.00","541,252.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA026-FF,YCBEA026FF,1.25,"Charleston-North Charleston, S","Southern Communications Services, Inc",24,463000,463000,-,0,Nextel Spectrum Acquisition Corp.,22,"$386,000","$386,000",-,-,"$509,000.00","541,252.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA027-D,YCBEA027D,1.25,"Augusta-Aiken, GA-SC","Southern Communications Services, Inc",39,334000,334000,-,0,Nextel Spectrum Acquisition Corp.,38,"$278,000","$278,000",-,-,"$367,000.00","536,809.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA027-DD,YCBEA027DD,1.25,"Augusta-Aiken, GA-SC",Nextel Spectrum Acquisition Corp.,34,640000,640000,-,0,"Southern Communications Services, Inc",33,"$533,000","$533,000",-,-,"$704,000.00","536,809.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA027-E,YCBEA027E,1.25,"Augusta-Aiken, GA-SC","Southern Communications Services, Inc",50,704000,704000,-,0,Nextel Spectrum Acquisition Corp.,35,"$640,000","$640,000",-,-,"$774,000.00","536,809.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA027-EE,YCBEA027EE,1.25,"Augusta-Aiken, GA-SC","Southern Communications Services, Inc",52,766000,766000,-,0,Nextel Spectrum Acquisition Corp.,51,"$666,000","$666,000",-,-,"$843,000.00","536,809.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA027-F,YCBEA027F,1.25,"Augusta-Aiken, GA-SC",Nextel Spectrum Acquisition Corp.,49,1020000,1020000,-,0,"Southern Communications Services, Inc",48,"$868,000","$868,000",-,-,"$1,122,000.00","536,809.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA027-FF,YCBEA027FF,1.25,"Augusta-Aiken, GA-SC","Southern Communications Services, Inc",48,1003000,1003000,-,0,Nextel Spectrum Acquisition Corp.,47,"$836,000","$836,000",-,-,"$1,103,000.00","536,809.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA028-D,YCBEA028D,1.25,"Savannah, GA-SC",Nextel Spectrum Acquisition Corp.,38,450000,450000,-,0,"Southern Communications Services, Inc",37,"$375,000","$375,000",-,-,"$495,000.00","550,623.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA028-DD,YCBEA028DD,1.25,"Savannah, GA-SC",Nextel Spectrum Acquisition Corp.,44,446000,446000,-,0,"Southern Communications Services, Inc",41,"$377,000","$377,000",-,-,"$491,000.00","550,623.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA028-E,YCBEA028E,1.25,"Savannah, GA-SC","Southern Communications Services, Inc",36,506000,506000,-,0,Nextel Spectrum Acquisition Corp.,25,"$440,000","$440,000",-,-,"$557,000.00","550,623.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA028-EE,YCBEA028EE,1.25,"Savannah, GA-SC",Nextel Spectrum Acquisition Corp.,38,449000,449000,-,0,"Southern Communications Services, Inc",24,"$390,000","$390,000",-,-,"$494,000.00","550,623.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA028-F,YCBEA028F,1.25,"Savannah, GA-SC","Southern Communications Services, Inc",45,475000,475000,-,0,Nextel Spectrum Acquisition Corp.,44,"$396,000","$396,000",-,-,"$523,000.00","550,623.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA028-FF,YCBEA028FF,1.25,"Savannah, GA-SC","Southern Communications Services, Inc",37,338000,338000,-,0,Nextel Spectrum Acquisition Corp.,36,"$282,000","$282,000",-,-,"$372,000.00","550,623.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA029-D,YCBEA029D,1.25,"Jacksonville, FL-GA","Southern Communications Services, Inc",24,824000,824000,-,0,Nextel Spectrum Acquisition Corp.,22,"$687,000","$687,000",-,-,"$906,000.00","1,557,922.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA029-DD,YCBEA029DD,1.25,"Jacksonville, FL-GA",Nextel Spectrum Acquisition Corp.,25,1542000,1542000,-,0,"Southern Communications Services, Inc",24,"$1,285,000","$1,285,000",-,-,"$1,696,000.00","1,557,922.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA029-E,YCBEA029E,1.25,"Jacksonville, FL-GA","Southern Communications Services, Inc",24,386000,386000,-,0,Nextel Spectrum Acquisition Corp.,22,"$322,000","$322,000",-,-,"$425,000.00","1,557,922.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA029-EE,YCBEA029EE,1.25,"Jacksonville, FL-GA",Nextel Spectrum Acquisition Corp.,25,640000,640000,-,0,"Southern Communications Services, Inc",24,"$533,000","$533,000",-,-,"$704,000.00","1,557,922.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA029-F,YCBEA029F,1.25,"Jacksonville, FL-GA",Nextel Spectrum Acquisition Corp.,25,556000,556000,-,0,"Southern Communications Services, Inc",24,"$463,000","$463,000",-,-,"$612,000.00","1,557,922.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA029-FF,YCBEA029FF,1.25,"Jacksonville, FL-GA","Southern Communications Services, Inc",24,1880000,1880000,-,0,Nextel Spectrum Acquisition Corp.,22,"$1,567,000","$1,567,000",-,-,"$2,068,000.00","1,557,922.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA030-D,YCBEA030D,1.25,"Orlando, FL",Nextel Spectrum Acquisition Corp.,24,613000,613000,-,0,"Southern Communications Services, Inc",20,"$520,000","$520,000",-,-,"$674,000.00","2,836,481.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA030-DD,YCBEA030DD,1.25,"Orlando, FL",Nextel Spectrum Acquisition Corp.,28,599000,599000,-,0,"Southern Communications Services, Inc",20,"$520,000","$520,000",-,-,"$659,000.00","2,836,481.00"
